"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address"
"https://www.tatielou.co.uk/collections/leopard/products/leopard-apple-drum-lampshade","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Leopard Apple Drum Lampshade – Tatie Lou","40","395","Design Inspiration Take a walk on the wild side with this gorgeous twist on the leopard print!A choice of juicy apple, berry and peach to make a perfect complement to our Pachamama Collection.Printed onto soft short pile velvet.The brushed gold lining adds a touch of class to this stunning lampshade. Lining is also ava","320","2003","","0","","0","Leopard Apple Drum Lampshade","28","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/leopard-apple-drum-lampshade","","","","","","255886","252","1.376","2","","9","2","1.670","115","38","20","13","","","","","1f17ae65e477cfc372788f2ebd6fdd3","0.472","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/leopard/products/leopard-apple-drum-lampshade"
"https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-tea-towel","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ginkgo Blue Tea Towel – Tatie Lou","33","310","Product Details Digitally printed onto 100% cotton 62cm long x 48cm wide Loop for hanging Made in England Care Method Machine washable. Delivery &amp;amp; Returns Delivery 1-3 days for UK mainland For outside UK delivery times please contact us All Tatie Lou products are made to order. Delivery time is an estimate. We will","324","2058","","0","","0","Ginkgo Blue Tea Towel","21","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/ginkgo-blue-tea-towel","","","","","","217535","113","0.954","2","","7","2","1.670","113","38","18","11","","","","","42689beb0740da03845b6064fbd3e6a7","0.367","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-tea-towel"
"https://www.tatielou.co.uk/collections/ginkgo?page=2","text/html; charset=utf-8","200","OK","Indexable","","Ginkgo – Page – Tatie Lou","25","236","This hand drawn ginkgo leaf design is one of Tatie Lou’s most popular designs. Inspired by all things Japanese. Available in vibrant blue and inky black.
This print is available in wallpaper, soft pile shimmer velvet available by the meter, stunning lustre velvet cushions, art prints and greetings cards.","305","1867","","0","","0","Ginkgo","6","Ginkgo Black Wallpaper","22","Ginkgo Black Wallpaper Sample","29","","","","https://www.tatielou.co.uk/collections/ginkgo?page=2","https://www.tatielou.co.uk/collections/ginkgo?page=3","https://www.tatielou.co.uk/collections/ginkgo?page=1","","","","237603","171","1.040","2","","11","3","2.500","143","52","13","6","","","","","617704ba0a75e13a24a984eea067b570","0.395","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/ginkgo?page=2"
"https://www.tatielou.co.uk/collections/ginkgo?page=3","text/html; charset=utf-8","200","OK","Indexable","","Ginkgo – Page – Tatie Lou","25","236","This hand drawn ginkgo leaf design is one of Tatie Lou’s most popular designs. Inspired by all things Japanese. Available in vibrant blue and inky black.
This print is available in wallpaper, soft pile shimmer velvet available by the meter, stunning lustre velvet cushions, art prints and greetings cards.","305","1867","","0","","0","Ginkgo","6","Ginkgo Blue Art Print","21","Ginkgo Green Art Print","22","","","","https://www.tatielou.co.uk/collections/ginkgo?page=3","","https://www.tatielou.co.uk/collections/ginkgo?page=2","","","","222063","136","1.003","2","","10","3","2.500","132","47","13","6","","","","","d810b839fbd817fc5f46c76fd2e59cd8","0.361","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/ginkgo?page=3"
"https://www.tatielou.co.uk/collections/leopard/products/leopard-berry-wallpaper-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Leopard Berry Wallpaper Sample – Tatie Lou","42","399","Design Inspiration Take a walk on the wild side with this gorgeous apple leopard print!It has a gorgeous palette of sumptuous berry, purples and rich golden yellows. It would look amazing as a feature wall or in an entire room to bring a sense of colour and freshness.This stunning design can be used for a feature wall ","320","1989","","0","","0","Leopard Berry Wallpaper Sample","30","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/leopard-berry-wallpaper-sample","","","","","","232561","303","1.355","2","","9","2","1.670","115","38","19","12","","","","","f4324189d293e477df1334e99a5ef656","0.334","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/leopard/products/leopard-berry-wallpaper-sample"
"https://www.tatielou.co.uk/collections/shibori-arashi/products/arashi-tea-towel","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Arashi Tea Towel – Tatie Lou","28","259","Product Details Digitally printed onto 100% cotton 62cm long x 48cm wide Loop for hanging Made in England Care Method Machine washable. Delivery &amp;amp; Returns Delivery 1-3 days for UK mainland For outside UK delivery times please contact us All Tatie Lou products are made to order. Delivery time is an estimate. We will","324","2058","","0","","0","Arashi Tea Towel","16","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/arashi-tea-towel","","","","","","223909","114","0.924","2","","9","2","1.670","115","38","20","13","","","","","682b2b2abc689a08aa9028164ebc7448","0.422","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/shibori-arashi/products/arashi-tea-towel"
"https://www.tatielou.co.uk/products/gingko-blue-wallpaper","text/html; charset=utf-8","200","OK","Indexable","","Ginkgo Blue Wallpaper – Tatie Lou","33","306","Design Inspiration This exquisitely beautiful hand drawn ginkgo leaf design is the second in Tatie Lou&#39;s new collection, Pachamama (Mother Earth).It has a gorgeous palette of sky blue, indigo, pale pink and lemon yellow. It looks amazing as a feature wall or in an entire room to bring a sense of colour and freshness.  ","324","1981","","0","","0","Ginkgo Blue Wallpaper","21","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/gingko-blue-wallpaper","","","","","","230852","271","1.288","2","","8","1","0.830","116","38","19","12","","","","","26e3b6783d90338d38863a83d354f81c","0.318","","","","","HTTP/1.1","https://www.tatielou.co.uk/products/gingko-blue-wallpaper"
"https://www.tatielou.co.uk/collections/linen-place-mats","text/html; charset=utf-8","200","OK","Indexable","","Linen Place Mats – Tatie Lou","28","256","Adorn your tables with colour, pattern and style.
Our new linen Place Mats will add pazazz to any dinner party.
Pick and mix like a bag of sweeties...what could be more fun?
All designed, printed in England","206","1280","","0","","0","Linen Place Mats","16","Pachamama Berry 100% Linen Place Mat","36","Pachamama Peach 100% Linen Place Mat","36","","","","https://www.tatielou.co.uk/collections/linen-place-mats","","","","","","234282","161","1.017","2","","9","2","1.670","139","50","13","6","","","","","c4d07c1a3c2f5546f0e7dcd1f21af993","0.452","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/linen-place-mats"
"https://www.tatielou.co.uk/collections/margaux/products/margaux-dusk-velvet-fabric-1","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Margaux Dusk Velvet Fabric – Tatie Lou","38","352","Design Inspiration Inspired by Indian block prints this intricately hand drawn design creates a stunning ornamental pattern of paisley, botanical leaves and shapes. The classic paisley design is thought to have been a representation of a floral spray combined with a cypress tree.The Dusk colour would look stunning on a","320","2006","","0","","0","Margaux Dusk Velvet Fabric","26","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/margaux-dusk-velvet-fabric-1","","","","","","224722","251","1.285","2","","7","2","1.670","113","38","18","11","","","","","fbe7d4210f099ed11ce2289590bccefb","0.393","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/margaux/products/margaux-dusk-velvet-fabric-1"
"https://www.tatielou.co.uk/collections/ginkgo/products/rainbow-ginkgo-blue-velvet-fabric-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ginkgo Blue Velvet Fabric Sample – Tatie Lou","44","404","Design Inspiration This exquisitely beautiful hand drawn ginkgo leaf design is the second in Tatie Lou&#39;s new collection, Pachamama (Mother Earth).It has a gorgeous palette of sky blue, indigo, pale pink and lemon yellow. It looks amazing as a feature wall or in an entire room to bring a sense of colour and freshness.Pr","324","1995","","0","","0","Ginkgo Blue Velvet Fabric Sample","32","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/rainbow-ginkgo-blue-velvet-fabric-sample","","","","","","236666","260","1.214","2","","10","2","1.670","116","38","21","14","","","","","d57a1dda53ef9ae0656494e97ec410cb","0.456","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/ginkgo/products/rainbow-ginkgo-blue-velvet-fabric-sample"
"https://www.tatielou.co.uk/collections/samples-only/products/rainbow-ginkgo-blue-wallpaper-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ginkgo Blue Wallpaper Sample – Tatie Lou","40","378","Design Inspiration This exquisitely beautiful hand drawn ginkgo leaf design is the second in Tatie Lou&#39;s new collection, Pachamama (Mother Earth).It has a gorgeous palette of sky blue, indigo, pale pink and lemon yellow. It looks amazing as a feature wall or in an entire room to bring a sense of colour and freshness. S","324","1994","","0","","0","Ginkgo Blue Wallpaper Sample","28","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/rainbow-ginkgo-blue-wallpaper-sample","","","","","","229893","254","1.257","2","","8","2","1.670","114","38","19","12","","","","","ec32009d0140200658b7e24f3d621c27","0.514","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/samples-only/products/rainbow-ginkgo-blue-wallpaper-sample"
"https://www.tatielou.co.uk/collections/art-prints/products/passion-rose-art-print","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Passion Rose Art Print – Tatie Lou","34","304","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Passion Rose Art Print","22","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/passion-rose-art-print","","","","","","227693","132","0.971","2","","9","2","1.670","115","38","19","12","","","","","1165b38c759a29750e761e2c646de9d1","0.348","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/passion-rose-art-print"
"https://www.tatielou.co.uk/collections/leopard/products/leopard-apple-wallpaper-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Leopard Apple Wallpaper Sample – Tatie Lou","42","401","Design Inspiration Take a walk on the wild side with this gorgeous apple leopard print!It has a gorgeous palette of apple greens and light blues. It would look amazing as a feature wall or in an entire room to bring a sense of colour and freshness.This stunning design can be used for a feature wall or an entire room an","320","1989","","0","","0","Leopard Apple Wallpaper Sample","30","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/leopard-apple-wallpaper-sample","","","","","","232282","301","1.348","2","","9","2","1.670","115","38","19","12","","","","","914208175937a3dc5299aa929167b00b","0.380","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/leopard/products/leopard-apple-wallpaper-sample"
"https://www.tatielou.co.uk/collections/soltar/products/soltar-ink-drum-lampshade","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Soltar Ink Drum Lampshade – Tatie Lou","37","350","Design Inspiration With an Art Deco feel, this rich luxurious collection, Soltar, uses dramatic colour and textures to create a rich pattern of inky black, teal and gorgeous greens, with a touch of peach.Printed onto soft short pile velvet.The brushed gold lining adds a touch of class to this stunning lampshade. Lining","320","1961","","0","","0","Soltar Ink Drum Lampshade","25","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/soltar-ink-drum-lampshade","","","","","","255173","252","1.383","2","","9","2","1.670","115","38","20","13","","","","","16aaef1b525149e7525c8684c1b32348","0.383","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/soltar/products/soltar-ink-drum-lampshade"
"https://www.tatielou.co.uk/collections/leopard/products/leopard-peach-wallpaper","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Leopard Peach Wallpaper – Tatie Lou","35","334","Design Inspiration Take a walk on the wild side with this gorgeous apple leopard print! It has a gorgeous palette of juicy peach, rich yellow and pale blue. It would look amazing as a feature wall or in an entire room to bring a sense of colour and freshness.This stunning design can be used for a feature wall or an ent","320","1976","","0","","0","Leopard Peach Wallpaper","23","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/leopard-peach-wallpaper","","","","","","229826","309","1.374","2","","9","2","1.670","115","38","19","12","","","","","f30f35f3a01f2f492c338ed0aa4ee5ca","0.325","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/leopard/products/leopard-peach-wallpaper"
"https://www.tatielou.co.uk/collections/art-prints/products/protea-art-print","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Protea Art Print – Tatie Lou","28","242","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Protea Art Print","16","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/protea-art-print","","","","","","227328","131","0.970","2","","9","2","1.670","115","38","19","12","","","","","e42fae854d58c0a4aed7190c4669832d","0.414","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/protea-art-print"
"https://www.tatielou.co.uk/collections/blankets/products/ginkgo-blue-blanket","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ginkgo Blue Blanket – Tatie Lou","31","282","Size 177 x 132 cm Woven cotton with a soft fringe edging Can be hand or machine washable on a cool setting Delivery 2-3 weeks * for UK mainland Woven in the USA * Delivery time is an estimate. For outside UK please contact us.","226","1450","","0","","0","Ginkgo Blue Blanket","19","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/ginkgo-blue-blanket","","","","","","216843","97","0.905","2","","6","2","1.670","112","38","17","10","","","","","18c14b4471f43b655517bf0a6197b855","0.344","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/blankets/products/ginkgo-blue-blanket"
"https://www.tatielou.co.uk/collections/art-prints/products/blue-buds-art-print","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Blue Buds Art Print – Tatie Lou","31","271","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Blue Buds Art Print","19","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/blue-buds-art-print","","","","","","224388","131","0.984","2","","8","2","1.670","114","38","18","11","","","","","a1a5ca944aece36acbf1519fb384f518","0.521","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/blue-buds-art-print"
"https://www.tatielou.co.uk/collections/art-prints/products/passion-peach-art-print","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Passion Peach Art Print – Tatie Lou","35","313","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Passion Peach Art Print","23","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/passion-peach-art-print","","","","","","230980","133","0.957","2","","10","2","1.670","116","38","20","13","","","","","ed053e8a08612a52e8bc6d9bd18257e8","0.580","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/passion-peach-art-print"
"https://www.tatielou.co.uk/collections/art-prints/products/marigold-art-print","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Marigold Art Print – Tatie Lou","30","259","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Marigold Art Print","18","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/marigold-art-print","","","","","","224372","130","0.983","2","","8","2","1.670","114","38","18","11","","","","","8776666fad18fe61fab04a80edf2b81","0.389","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/marigold-art-print"
"https://www.tatielou.co.uk/collections/leopard/products/leopard-berry-drum-lampshade","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Leopard Berry Drum Lampshade – Tatie Lou","40","393","Design Inspiration Take a walk on the wild side with this gorgeous twist on the leopard print!A choice of juicy apple, berry and peach to make a perfect complement to our Pachamama Collection.Printed onto soft short pile velvet.The brushed gold lining adds a touch of class to this stunning lampshade. Lining is also ava","320","2003","","0","","0","Leopard Berry Drum Lampshade","28","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/leopard-berry-drum-lampshade","","","","","","255886","252","1.376","2","","9","2","1.670","115","38","20","13","","","","","9c3c6b93f8d6c92c31d58f9d931b330","0.445","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/leopard/products/leopard-berry-drum-lampshade"
"https://www.tatielou.co.uk/collections/soltar/products/soltar-ink-velvet-fabric-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Soltar Ink Velvet Fabric Sample – Tatie Lou","43","382","Design Inspiration With an Art Deco feel, this rich luxurious collection, Soltar, uses dramatic colour and textures to create a rich pattern of inky black, teal and gorgeous greens, with a touch of peach.This print is also available in wallpaper, gorgeous velvet cushions and a striking fringed lampshade for that perfec","320","1958","","0","","0","Soltar Ink Velvet Fabric Sample","31","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/soltar-ink-velvet-fabric-sample","","","","","","224874","250","1.270","2","","7","2","1.670","113","38","18","11","","","","","d054245e5011ec64a7726081970d836e","0.386","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/soltar/products/soltar-ink-velvet-fabric-sample"
"https://www.tatielou.co.uk/collections/leopard?page=2","text/html; charset=utf-8","200","OK","Indexable","","Leopard – Page – Tatie Lou","26","247","Take a walk on the Wildside with this gorgeous twist on the leopard print. 
Using a colour palette of apple, berry and peach to compliment our Pachamama Collection. 
This collection will work perfectly in a Maximalist room where colour and patten clash has no limits","266","1647","","0","","0","Leopard","7","Leopard Peach Velvet Fabric","27","Leopard Peach Velvet Fabric Sample","34","","","","https://www.tatielou.co.uk/collections/leopard?page=2","","https://www.tatielou.co.uk/collections/leopard?page=1","","","","211607","106","0.974","2","","9","2","1.670","123","42","13","6","","","","","91a512cf7794295b2009a67ee9343624","0.494","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/leopard?page=2"
"https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-napkins","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ginko Blue 100% Linen Napkin – Tatie Lou","40","374","Design Inspiration This exquisitely beautiful hand drawn ginkgo leaf design is the second in Tatie Lou&#39;s new collection, Pachamama (Mother Earth). It has a gorgeous palette of sky blue, indigo, pale pink and lemon yellow bringing a sense of colour and freshness to your table Measurements 40cm x 40cm   Product Details C","324","2021","","0","","0","Ginko Blue 100% Linen Napkin","28","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/ginkgo-blue-napkins","","","","","","227540","170","1.065","2","","7","2","1.670","113","38","18","11","","","","","12789403e1775adf77a5f10ec72f7420","0.578","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-napkins"
"https://www.tatielou.co.uk/collections/soltar/products/soltar-velvet-cushion","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Soltar Velvet Cushion – Tatie Lou","33","292","Design Inspiration With an Art Deco feel, this rich luxurious collection uses dramatic colour and textures to create a rich pattern of inky black, teal, gorgeous greens and a touch of peach.This print is also available in wallpaper, gorgeous velvet cushions and a striking fringed lampshade for that perfect Maximalist l","320","1960","","0","","0","Soltar Velvet Cushion","21","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/soltar-velvet-cushion","","","","","","219856","191","1.169","2","","5","2","1.670","111","38","17","10","","","","","bd16a8e24efb3850c9e5ada82f963052","2.016","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/soltar/products/soltar-velvet-cushion"
"https://www.tatielou.co.uk/collections/linen-napkins","text/html; charset=utf-8","200","OK","Indexable","","Linen Napkins – Tatie Lou","25","226","Adorn your tables with colour, pattern and style.
Our new linen napkins will add pazazz to any dinner party.
Pick and mix like a bag of sweeties...what could be more fun?
All designed, printed in England","203","1260","","0","","0","Linen Napkins","13","Ginko Blue 100% Linen Napkin","28","Ginko Black 100% Linen Napkin","29","","","","https://www.tatielou.co.uk/collections/linen-napkins","","","","","","232282","147","1.007","2","","9","2","1.670","139","50","13","6","","","","","8b60e3f91b61d5dbaa8b5890a31ee1bf","0.588","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/linen-napkins"
"https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-velvet-cushion","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ginkgo Blue Lustre Velvet Cushion – Tatie Lou","45","407","  Design Inspiration This exquisitely beautiful hand drawn ginkgo design is the second of Tatie Lou&#39;s new collection Pachamama (Mother Earth). Each cushion is printed onto high quality soft lustre velvet giving the cushion a beautiful shimmery shine. This new design has a palette of blues, rich yellow and pink. Made in","324","1988","","0","","0","Ginkgo Blue Lustre Velvet Cushion","33","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/ginkgo-blue-velvet-cushion","","","","","","228958","189","1.116","2","","8","2","1.670","114","38","18","11","","","","","37bc3a7ddb1447c356832faed636696f","0.365","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-velvet-cushion"
"https://www.tatielou.co.uk/collections/art-prints/products/passion-green-art-print","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Passion Green Art Print – Tatie Lou","35","313","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Passion Green Art Print","23","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/passion-green-art-print","","","","","","227791","132","0.971","2","","9","2","1.670","115","38","19","12","","","","","22fcd0ee120bd824c09317ac6fc2b1a","0.508","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/passion-green-art-print"
"https://www.tatielou.co.uk/collections/face-masks/products/blue-ginkgo-face-mask","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Blue Ginkgo Face Mask – Tatie Lou","33","315","Product Description Airflow Sport Light for an eyelet knit, breathable mesh fabric which is naturally quick-drying. Please note that these are not medical grade masks and that wearing a face mask has no proven medical benefit considering the current global situation. Size Small: 11 cm height - 11 cm elastic at each end","320","1999","","0","","0","Blue Ginkgo Face Mask","21","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/blue-ginkgo-face-mask","","","","","","224932","237","1.240","2","","5","2","1.670","111","38","17","10","","","","","d7b5624474c08ae39c53f0053947bba2","0.418","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/face-masks/products/blue-ginkgo-face-mask"
"https://www.tatielou.co.uk/collections/art-prints/products/pink-buds-art-print-1","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Pink Buds Art Print – Tatie Lou","31","270","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Pink Buds Art Print","19","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/pink-buds-art-print-1","","","","","","224323","131","0.984","2","","8","2","1.670","114","38","18","11","","","","","11877d6e4bf5b5e3b79396800c0207b","0.325","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/pink-buds-art-print-1"
"https://www.tatielou.co.uk/collections/face-masks/products/black-ginkgo-face-mask","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Black Ginkgo Face Mask – Tatie Lou","34","325","Product Description Airflow Sport Light for an eyelet knit, breathable mesh fabric which is naturally quick-drying. Please note that these are not medical grade masks and that wearing a face mask has no proven medical benefit considering the current global situation. Size Small: 11 cm height - 11 cm elastic at each end","320","1999","","0","","0","Black Ginkgo Face Mask","22","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/black-ginkgo-face-mask","","","","","","225424","237","1.238","2","","5","2","1.670","111","38","17","10","","","","","3667cfebda4d82170f32e45b475f8332","0.391","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/face-masks/products/black-ginkgo-face-mask"
"https://www.tatielou.co.uk/collections/art-prints/products/bouquet-art-print","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Bouquet Art Print – Tatie Lou","29","255","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Bouquet Art Print","17","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/bouquet-art-print","","","","","","224194","130","0.984","2","","8","2","1.670","114","38","18","11","","","","","321a6e5db53946dbd254ff1272e60b6","0.547","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/bouquet-art-print"
"https://www.tatielou.co.uk/collections/margaux/products/margaux-dusk-wallpaper-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Margaux Dusk Wallpaper Sample – Tatie Lou","41","398","Design Inspiration Inspired by Indian block prints this intricately hand drawn design creates a stunning ornamental pattern of paisley, botanical leaves and shapes. The classic paisley design is thought to have been a representation of a floral spray combined with a cypress tree. The Dusk colourway would look striking ","320","1993","","0","","0","Margaux Dusk Wallpaper Sample","29","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/margaux-dusk-wallpaper-sample","","","","","","233738","292","1.345","2","","9","2","1.670","115","38","19","12","","","","","de8eaa61224606f3276a761c09466217","0.430","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/margaux/products/margaux-dusk-wallpaper-sample"
"https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-blanket","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ginkgo Blue Blanket – Tatie Lou","31","282","Size 177 x 132 cm Woven cotton with a soft fringe edging Can be hand or machine washable on a cool setting Delivery 2-3 weeks * for UK mainland Woven in the USA * Delivery time is an estimate. For outside UK please contact us.","226","1450","","0","","0","Ginkgo Blue Blanket","19","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/ginkgo-blue-blanket","","","","","","216839","97","0.905","2","","6","2","1.670","112","38","17","10","","","","","d8ac5db99de2a4d8b7e66622c15a2f46","0.354","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-blanket"
